id,activity,application,application_id,attachments,author.avatar,author.avatar_decoration_data,author.avatar_decoration_data.asset,author.avatar_decoration_data.expires_at,author.avatar_decoration_data.sku_id,author.clan,author.discriminator,author.global_name,author.id,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds,embeds.0.author.name,embeds.0.author.url,embeds.0.color,embeds.0.content_scan_version,embeds.0.description,embeds.0.footer.icon_url,embeds.0.footer.proxy_icon_url,embeds.0.footer.text,embeds.0.provider.name,embeds.0.provider.url,embeds.0.reference_id,embeds.0.thumbnail.flags,embeds.0.thumbnail.height,embeds.0.thumbnail.placeholder,embeds.0.thumbnail.placeholder_version,embeds.0.thumbnail.proxy_url,embeds.0.thumbnail.url,embeds.0.thumbnail.width,embeds.0.title,embeds.0.type,embeds.0.url,embeds.0.video.flags,embeds.0.video.height,embeds.0.video.placeholder,embeds.0.video.placeholder_version,embeds.0.video.proxy_url,embeds.0.video.url,embeds.0.video.width,embeds.1.color,embeds.1.content_scan_version,embeds.1.description,embeds.1.provider.name,embeds.1.thumbnail.flags,embeds.1.thumbnail.height,embeds.1.thumbnail.placeholder,embeds.1.thumbnail.placeholder_version,embeds.1.thumbnail.proxy_url,embeds.1.thumbnail.url,embeds.1.thumbnail.width,embeds.1.title,embeds.1.type,embeds.1.url,embeds.2.color,embeds.2.content_scan_version,embeds.2.description,embeds.2.provider.name,embeds.2.thumbnail.flags,embeds.2.thumbnail.height,embeds.2.thumbnail.placeholder,embeds.2.thumbnail.placeholder_version,embeds.2.thumbnail.proxy_url,embeds.2.thumbnail.url,embeds.2.thumbnail.width,embeds.2.title,embeds.2.type,embeds.2.url,flags,interaction,mention_channels,mention_everyone,mentions,mentions.0.avatar,mentions.0.avatar_decoration_data,mentions.0.clan,mentions.0.discriminator,mentions.0.global_name,mentions.0.id,mentions.0.public_flags,mentions.0.username,message_reference,message_reference.channel_id,message_reference.guild_id,message_reference.message_id,message_reference.type,nonce,pinned,position,reactions,reactions.0.burst_colors,reactions.0.burst_count,reactions.0.burst_me,reactions.0.count,reactions.0.count_details.burst,reactions.0.count_details.normal,reactions.0.emoji.id,reactions.0.emoji.name,reactions.0.me,reactions.0.me_burst,reactions.1.burst_colors,reactions.1.burst_count,reactions.1.burst_me,reactions.1.count,reactions.1.count_details.burst,reactions.1.count_details.normal,reactions.1.emoji.id,reactions.1.emoji.name,reactions.1.me,reactions.1.me_burst,reactions.2.burst_colors,reactions.2.burst_count,reactions.2.burst_me,reactions.2.count,reactions.2.count_details.burst,reactions.2.count_details.normal,reactions.2.emoji.id,reactions.2.emoji.name,reactions.2.me,reactions.2.me_burst,referenced_message,resolved,role_subscription_data,sticker_items,sticker_items.0.format_type,sticker_items.0.id,sticker_items.0.name,stickers,thread,timestamp,tts,type,userName,webhook_id
1305283359630561432,,,,,0d6b0fff398392d430e8790d6b232338,,,,,,0,Zeeshan Ahmad,1276231673356357779,0,zeeshanahmad_07866,,1303438635772809311,,[connect with me :](https://www.linkedin.com/in/zeeshan--ahmad/),2024-11-10T21:30:03.928Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T21:30:03.928000+00:00,false,0,zeeshanahmad_07866,
1305282634397777930,,,,,a5565fc1fb6f755b6282c19f4c1c944b,,,,,,0,alexandra,671027518169415702,128,alexandra6666,,1303438635772809311,,"hi everyone! looking forward to learning and collaborating with you,let’s connect and stay in touch https://www.linkedin.com/in/alexandra-dumitrescu16",2024-11-10T21:27:11.019Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,0,false,1,0,1,,👍,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T21:27:11.019000+00:00,false,0,alexandra6666,
1305281868274470963,,,,,53ee8ead3d5338364d49bf51759247d3,,,,,,0,Hanzla Nawaz,871818647704838164,0,hanzla_nawaz,,1303438635772809311,,"Hello everyone, I am Hanzla Nawaz from Pakistan. As an Artificial Intelligence Engineer, I am passionate about Generative AI and its potential to revolutionize industries. I am excited to connect with like-minded professionals.
Let's connect: https://www.linkedin.com/in/hanzlawatto",2024-11-10T21:24:08.361Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T21:24:08.361000+00:00,false,0,hanzla_nawaz,
1305280268461932617,,,,,5e297159ef5621123b5b8e4a1a2a04d1,,,,,,0,Johnny S.,449759348722237448,256,ztar___p5,,1303438635772809311,,"Hello, I am Johnny Santamaria
Based in San Francisco in California nice to meet you guys
Majoring in Computer Science
https://www.linkedin.com/in/johnnyds/",2024-11-10T21:17:46.936Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T21:17:46.936000+00:00,false,0,ztar___p5,
1305279487935516732,,,,,749528e052400086f394982d753093bb,,,,,,0,Rabea,1305278176112545906,0,rabeawahab,,1303438635772809311,,"Hi all, i am Rabea from South Florida, nice to meet you all. https://www.linkedin.com/in/rabeawahab",2024-11-10T21:14:40.844Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,0,false,1,0,1,,👍,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T21:14:40.844000+00:00,false,0,rabeawahab,
1305279233643516055,,,,,3389ed541620d460385c9c96375e40a8,,,,,,0,Zero,497996977678843915,0,miked6928,,1303438635772809311,,"Hi all, Nice to meet you, I'm Mike from Southern California. https://www.linkedin.com/in/mike-dorado/",2024-11-10T21:13:40.216Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,0,false,2,0,2,,👍,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T21:13:40.216000+00:00,false,0,miked6928,
1305277875146199140,,,,,0d6b0fff398392d430e8790d6b232338,,,,,,0,Zeeshan Ahmad,1276231673356357779,0,zeeshanahmad_07866,,1303438635772809311,,mine:https://www.linkedin.com/in/zeeshan--ahmad,2024-11-10T21:08:16.325Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T21:08:16.325000+00:00,false,0,zeeshanahmad_07866,
1305277815993925715,,,,,,,,,,,0,shivam,1153719837718224896,0,shivam_40610,,1303438635772809311,,"hii i am shivam from india,i am undergrad data science student.connect with me:https://www.linkedin.com/in/shivam-kumar0/",2024-11-10T21:08:02.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T21:08:02.222000+00:00,false,0,shivam_40610,
1305276429961003128,,,,,0d6b0fff398392d430e8790d6b232338,,,,,,0,Zeeshan Ahmad,1276231673356357779,0,zeeshanahmad_07866,,1303438635772809311,,Connect with me: https://www.linkedin.com/in/zeeshan--ahmad,2024-11-10T21:02:31.766Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T21:02:31.766000+00:00,false,0,zeeshanahmad_07866,
1305276072417427526,,,,,e4447624a47786be3d53c81156ffd9f3,,,,,,0,TAHA BUTT,1021771335904534589,0,tahapsycho07,,1303438635772809311,,"Hi, My name is Taha from Pakistan. Currently an undergraduate student learning Data Science.
Looking forward to connecting with you all. Shot a DM would love to collaborate with you.
Here is my Linkedin:
https://www.linkedin.com/in/taha-the-data-analyst/",2024-11-10T21:01:06.521Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T21:01:06.521000+00:00,false,0,tahapsycho07,
1305274784245878825,,,,,,,,,,,0,VJ,1267917321364701197,0,vjvijaykumarjangamashetti_50300,,1303438635772809311,,"hey all, it's VJ from Google, (https://www.linkedin.com/in/vijaykumar-jangamashetti/) excited to be part of this cohort 🙂",2024-11-10T20:55:59.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,0,false,2,0,2,1138924016258789426,all_the_things,false,false,,0,false,2,0,2,,👍,false,false,,,,,,,,,,,,,,,,,,,,2024-11-10T20:55:59.397000+00:00,false,0,vjvijaykumarjangamashetti_50300,
1305274606483144746,,,,,,,,,,,0,Fatima,727796091608760330,0,fatima044910,,1303438635772809311,,"Hello all, I’m Fatima a freelance Data analyst, Nice to meet you all. This is my LinkedIn let’s connect 😊   https://www.linkedin.com/in/fatima-hussein-abdalla?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app",2024-11-10T20:55:17.015Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,0,false,1,0,1,,🔥,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T20:55:17.015000+00:00,false,0,fatima044910,
1305273798752469012,,,,,db70087f4237ca449b5ec592815cb34a,,,,,,0,Quak,1305043170127515671,0,quak2024,,1303438635772809311,,https://tenor.com/view/hello-bear-gif-13207424737824225380,2024-11-10T20:52:04.437Z,,,,,,1,,,,,Tenor,https://tenor.co,,0,118,3NgFPIbyh2ZFYWp9mKmXgIgDeA==,1,https://images-ext-1.discordapp.net/external/D17_IYDAaOJBmfTOfg_Py0R-_PTqOQ2NfFIsqRvJhRg/https/media.tenor.com/t0oy0re4OGQAAAAe/hello-bear.png,https://media.tenor.com/t0oy0re4OGQAAAAe/hello-bear.png,220,,gifv,https://tenor.com/view/hello-bear-gif-13207424737824225380,0,118,3NgFPIbyh2ZFYWp9mKmXgIgDeA==,1,https://images-ext-1.discordapp.net/external/_5dyJku7-Fyh1AuMyIbGThm4VfNei_0oh1cY9rSr2uI/https/media.tenor.com/t0oy0re4OGQAAAPo/hello-bear.mp4,https://media.tenor.com/t0oy0re4OGQAAAPo/hello-bear.mp4,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T20:52:04.437000+00:00,false,0,quak2024,
1305269400655626402,,,,,,,,,,,0,odemeniuk,1305268229895229501,0,odemeniuk,,1303438635772809311,,https://tenor.com/view/the-good-the-bad-and-the-ugly-clint-eastwood-man-with-no-name-howdy-hello-gif-11628498,2024-11-10T20:34:35.849Z,,,,,,1,,,,,Tenor,https://tenor.co,,0,358,Z9cRJYj5ZYh4d3h2h6iHeAN3SHCI,1,https://images-ext-1.discordapp.net/external/NKbZ-4W_11NNs9V_20rpmJ2MbZgqSqXvpmojYnFC2XY/https/media.tenor.com/AZh0pzx9MssAAAAe/the-good-the-bad-and-the-ugly-clint-eastwood.png,https://media.tenor.com/AZh0pzx9MssAAAAe/the-good-the-bad-and-the-ugly-clint-eastwood.png,500,,gifv,https://tenor.com/view/the-good-the-bad-and-the-ugly-clint-eastwood-man-with-no-name-howdy-hello-gif-11628498,0,358,Z9cRJYj5ZYh4d3h2h6iHeAN3SHCI,1,https://images-ext-1.discordapp.net/external/keKknQw1WQ0G5r1KQOZen2NGHD6J_qqLMpDiTNwvR3A/https/media.tenor.com/AZh0pzx9MssAAAPo/the-good-the-bad-and-the-ugly-clint-eastwood.mp4,https://media.tenor.com/AZh0pzx9MssAAAPo/the-good-the-bad-and-the-ugly-clint-eastwood.mp4,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T20:34:35.849000+00:00,false,0,odemeniuk,
1305266701020958755,,,,,,,,,,,0,Juliana C,1305263985720950894,0,julianac_71736,,1303438635772809311,,"Hello! I am Juliana, from Brazil. Currently studying Information Systems in Germany.
Let's connect in here: https://www.linkedin.com/in/cerqueirajoc/",2024-11-10T20:23:52.206Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T20:23:52.206000+00:00,false,0,julianac_71736,
1305263528449413204,,,,,,,,,,,0,Enes Fehmi Manan,877112945417543690,0,enesfehmimanan,,1303438635772809311,,"Hello everyone! 😊 I'm Enes.

I've been diving into Data Science since the start of my undergrad studies. Currently, I'm interning as a Data Science Intern at a bank 🏦, and at the same time, I'm focusing on the software side to enhance my tool-building skills. Super excited for this training! 🚀 You can check out all my work at the link below:  
🔗 https://bento.me/enesfehmimanan",2024-11-10T20:11:15.806Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T20:11:15.806000+00:00,false,0,enesfehmimanan,
1305260713928953876,,,,,faa9549423dd9f7c622b4c05fb0f19e9,,,,,,0,Sri,1081810812328488980,0,sri07886,,1303438635772809311,,"Hi everyone! I’m Suresh Srinivas from Portland, OR, and I'm excited to join the 5-day Gen AI course with all of you. Thank you Google for creating this opportunity for us all.  I'm focusing on learning, and applying AI for social good, in non-profits and small businesses.

I share insights on the Bhagavad Gita, and personal growth on my Substack Gita For Everyone https://gitaforeveryone.substack.com/, and I’d love to connect with you all on LinkedIn as well: https://www.linkedin.com/in/suresh-srinivas-8460b03/

Looking forward to learning and collaborating with everyone here!",2024-11-10T20:00:04.772Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T20:00:04.772000+00:00,false,0,sri07886,
1305259350213918842,,,,,,,,,,,0,SahilD333,535110086897434634,0,sahild3332435,,1303438635772809311,,"Hello everyone, I'm Sahil Dhawde from India. MSc IT graduated and a published researcher. Check out my research paper: https://www.ijraset.com/research-paper/securing-logs-and-metrics-in-devops-using-blockchain and feel free to connect! https://www.linkedin.com/in/sahil-d-dhawde/",2024-11-10T19:54:39.637Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T19:54:39.637000+00:00,false,0,sahild3332435,
1305257515617091707,,,,,74c13bc9d946968532df71580f074caa,,,,,,0,Franklin Christuraj,1305254872131833967,0,franklin_christuraj,,1303438635772809311,,"Hi everyone! I'm Franklin from Paris, France.
Currently working in Growth engineering and leaning towards LLMs for my future projects.
Looking forward to this course!
Feel free to connect! https://www.linkedin.com/in/franklinchristuraj/",2024-11-10T19:47:22.235Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T19:47:22.235000+00:00,false,0,franklin_christuraj,
1305257031443419347,,,,,,,,,,,0,i.s.m.a.i.l.b,651832158922604628,0,i.s.m.a.i.l.b,,1303438635772809311,,"Hello everyone,
I am Ismail Bhinderwala.
Currently pursuing Master of Data Science at The University of British Columbia, Vancouver.
Looking forward to this week's experience and get to know other AI enthusiasts!
Lets Connect - https://www.linkedin.com/in/ismailbhinder/ 🤝",2024-11-10T19:45:26.799Z,2024-11-10T19:46:32.051000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T19:45:26.799000+00:00,false,0,i.s.m.a.i.l.b,
1305256874475782185,,,,,,,,,,,0,mkhan49,811673406625939467,0,mkhan49,,1303438635772809311,,Hello everyone!! This is Mohammed from Charlotte. Lets connect - https://www.linkedin.com/in/mohammed-ameer-khan/,2024-11-10T19:44:49.375Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T19:44:49.375000+00:00,false,0,mkhan49,
1305256292096413806,,,,,,,,,,,0,Rajneesh,1281835686571540503,0,rajneesh.coder,,1303438635772809311,,"https://www.linkedin.com/in/rajneeshzytox

im rajneesh from india, lets connect",2024-11-10T19:42:30.525Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T19:42:30.525000+00:00,false,0,rajneesh.coder,
1305256108763643916,,,,,21063c6520d5cf4fdfa0fdeedd6e0bea,,,,,,0,Ali Raza Abro,1085495731147771934,0,aliraza476265,,1303438635772809311,,Ali from Karachi Pakistan Connect https://www.linkedin.com/in/raza-abro/,2024-11-10T19:41:46.815Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T19:41:46.815000+00:00,false,0,aliraza476265,
1305255951498088449,,,,,,,,,,,0,Anurag,1305253361242603520,0,anurag_93683,,1303438635772809311,,"Hi everyone, My name is Anurag Srivastava and I am from India, let's connect- https://www.linkedin.com/in/anurag-srivastava-86b409231",2024-11-10T19:41:09.320Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T19:41:09.320000+00:00,false,0,anurag_93683,
1305255733985808395,,,,,0d893b3379903f6936f4802f2c2a2090,,,,,,0,morty,478960753769054231,0,yassh_codes,,1303438635772809311,,"Hi everyone! This is Yash from India, a recent graduate in CS with interest in AI/ML. Connect with me here- https://www.linkedin.com/in/kumaryash18",2024-11-10T19:40:17.461Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T19:40:17.461000+00:00,false,0,yassh_codes,
1305255066776895540,,,,,2abaf19674f53d6f52a244d367a6d2d5,,,,,,0,lucile,1069763677965799564,0,bluehippo_,,1303438635772809311,,"Hi y'all, My name is Elisha Lucile O. and I am from the United States. Feel free to connect on LinkedIn! https://www.linkedin.com/in/elishalucile-ong/",2024-11-10T19:37:38.386Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T19:37:38.386000+00:00,false,0,bluehippo_,
1305254637099814952,,,,,670137eb0609d48ed9eed1873d551909,,,,,,0,Harsh,569456373390245908,0,hpnightowl,,1303438635772809311,,"Hi Everyone! My name is Harsh Pal and I am from india Let's connect, learn and grow together 🙂 https://www.linkedin.com/in/hpnightowl/",2024-11-10T19:35:55.943Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,0,false,1,0,1,,❤️,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T19:35:55.943000+00:00,false,0,hpnightowl,
1305250259265519616,,,,,c5ade6dd19d6674621c73cb37227021c,,,,,,0,Sudarkodi Muthiah,858434701084459019,0,sudarkodi,,1303438635772809311,,Here is my LinkedIn: https://www.linkedin.com/in/sudarkodi-muthiah/,2024-11-10T19:18:32.186Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T19:18:32.186000+00:00,false,0,sudarkodi,
1305249086445977640,,,,,,,,,,,0,sruthi,763031256459902996,0,sruthi3888,,1303438635772809311,,"Hello Everyone!!! I'm Sruthi, a student from Seattle University, pursuing Master's in Business Analytics. Looking forward to participating and learning together in this course. 

Are they anyone new to the GenAI? Happy to connect with you and learn together.

Here is my LinkedIn : https://www.linkedin.com/in/sruthi-anuvalasetty/",2024-11-10T19:13:52.564Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T19:13:52.564000+00:00,false,0,sruthi3888,
1305246145533968414,,,,,3895421d80537da26508cd9d138f0cc1,,,,,,0,arry,695687527381598248,64,arryman,,1303438635772809311,,"hi everyone , i am aryaman from india https://www.linkedin.com/in/aryaman-pradhan-44a76821a/",2024-11-10T19:02:11.396Z,2024-11-10T19:03:36.275000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,0,false,2,0,2,,👋,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T19:02:11.396000+00:00,false,0,arryman,
1305245388391059509,,,,,be55f4629b585caa0b5e8c523477c799,,,,,,0,Salma,691925105093115945,0,mikasa6440,,1303438635772809311,,"Hello everyone! I'm Salma from Morocco, and I'm excited to begin this journey into GenAI. https://www.linkedin.com/in/salma-aziz/",2024-11-10T18:59:10.879Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,0,false,1,0,1,,👋,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T18:59:10.879000+00:00,false,0,mikasa6440,
1305244844372918342,,,,,,,,,,,0,Edihe44,971002656233513040,0,dah2380,,1303438635772809311,,"Hi everyone! I’m Edihe Ahmed Jedou, an electrical engineering student with a background in industrial automation from Mauritania. I’m currently diving into data science and machine learning to enhance my skills in analyzing and optimizing industrial processes. I’m excited to connect with fellow learners and share insights as I explore Python, SQL, and AI on Kaggle. Looking forward to collaborating, learning, and tackling some fun projects together!
Let’s connect :
http://www.linkedin.com/in/edihe-ahmedjedou",2024-11-10T18:57:01.175Z,2024-11-10T18:57:17.647000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,0,false,2,0,2,,👋,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T18:57:01.175000+00:00,false,0,dah2380,
1305243466846175283,,,,,,,,,,,0,claudiomora,444188233123889152,0,claudiomora1503,,1303438635772809311,,Hope to connect with you all https://www.linkedin.com/in/roberto-claudio-moramarco-919270213/?locale=en_US,2024-11-10T18:51:32.747Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T18:51:32.747000+00:00,false,0,claudiomora1503,
1305243439767748658,,,,,,,,,,,0,Jay Patel,1279236240327049268,0,jaypatel0704,,1303438635772809311,,"He'll Everyone, I am Jay Patel from the USA, Looking for a job in Data Science/ Data analyst.
Connect on LinkedIn:-https://www.linkedin.com/in/jay-patel-7534b9188?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app",2024-11-10T18:51:26.291Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T18:51:26.291000+00:00,false,0,jaypatel0704,
1305242627448373366,,,,,,,,,,,0,PRASHANT,745325829499650138,0,prashant09973,,1303438635772809311,,"Hey team, myself Prashant. Working at Deloitte USI as a Data engineer, but a fresher. Hope to learn from you all  and share my learnings too.

Lets connect over X and linkedin
https://www.linkedin.com/in/prashant-darshan?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app

https://x.com/PrashantDarsha7",2024-11-10T18:48:12.619Z,,,,,1942002,1,Analyst @Deloitte | Learner| Tech\. Enthusiast | Engineer '23 | Interested in Macroeconomics,https://abs.twimg.com/icons/apple-touch-icon-192x192.png,https://images-ext-1.discordapp.net/external/bXJWV2Y_F3XSra_kEqIYXAAsI3m1meckfLhYuWzxIfI/https/abs.twimg.com/icons/apple-touch-icon-192x192.png,Twitter,,,,,,,,,,,Prashant (@PrashantDarsha7) on X,rich,https://twitter.com/PrashantDarsha7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T18:48:12.619000+00:00,false,0,prashant09973,
1305241907600822326,,,,,6901a019c387b8b430acf18111221d52,,,,,,0,Nasif,660870631532789780,0,oii_nasif,,1303438635772809311,,"Hello everyone, this is Nasif, from Bangladesh. Let's connect: https://www.linkedin.com/in/oii-nasif/",2024-11-10T18:45:20.994Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-10T18:45:20.994000+00:00,false,0,oii_nasif,
